Seddelnummer;Landingsdato;Fartøy ID;Art FAO (kode);Art FAO (navn);Fangstområde (kode);Fangstområde (navn);Redskap (kode);Rundvekt (kg)
7-7000011761035-1;21.10.2024;2003019845;COD;Torsk;03;Øst-Finnmark;61;131.0
7-7000011761035-2;21.10.2024;2003019845;COD;Torsk;03;Øst-Finnmark;61;56.0
7-7000011761040-1;21.10.2024;1991005915;COD;Torsk;03;Øst-Finnmark;32;132.0
7-7000011761040-2;21.10.2024;1991005915;COD;Torsk;03;Øst-Finnmark;32;1030.0
7-7000011761040-3;21.10.2024;1991005915;COD;Torsk;03;Øst-Finnmark;32;930.0
7-7000011761040-4;21.10.2024;1991005915;COD;Torsk;03;Øst-Finnmark;32;135.0
7-7000011761067-4;21.10.2024;2015070133;COD;Torsk;03;Øst-Finnmark;61;2933.0
7-7000011761069-6;21.10.2024;2001014861;COD;Torsk;03;Øst-Finnmark;30;168.0
7-7000011761194-1;21.10.2024;;COD;Torsk;03;Øst-Finnmark;33;16.0
6-12680-10;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;0.0
8-1606556-7;21.10.2024;2013062812;COD;Torsk;04;Vest-Finnmark;11;124.0
6-273398-1;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;3836.7
6-273398-2;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;131.25
6-273414-1;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;13422.9
6-273555-1;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;2401.95
6-273555-2;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;175.95
6-273555-3;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;34587.45
6-273555-4;21.10.2024;2013062792;COD;Torsk;04;Vest-Finnmark;51;73.8
7-7000011761026-3;21.10.2024;;COD;Torsk;05;Røstbanken til Malangsgrunnen;32;10.5
7-7000011761050-4;21.10.2024;1985011392;COD;Torsk;05;Røstbanken til Malangsgrunnen;42;33.75
7-7000011761052-4;21.10.2024;1997009718;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;292.5
7-7000011761052-5;21.10.2024;1997009718;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;40.5
7-7000011761070-10;21.10.2024;2019111434;COD;Torsk;05;Røstbanken til Malangsgrunnen;32;90.6
7-7000011761070-11;21.10.2024;2019111434;COD;Torsk;05;Røstbanken til Malangsgrunnen;32;14.85
7-7000011761075-6;21.10.2024;2019112173;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;4.5
7-7000011761077-1;21.10.2024;1996009857;COD;Torsk;05;Røstbanken til Malangsgrunnen;61;461.0
7-7000011761086-5;21.10.2024;1989005576;COD;Torsk;05;Røstbanken til Malangsgrunnen;32;4.0
7-7000011761038-3;21.10.2024;2002016864;COD;Torsk;06;Helgelandsbanken;22;15.0
7-7000011761042-4;21.10.2024;;COD;Torsk;06;Helgelandsbanken;32;3.0
7-7000011761072-2;21.10.2024;2000013547;COD;Torsk;06;Helgelandsbanken;22;15.0
7-7000011761087-4;21.10.2024;1987000556;COD;Torsk;06;Helgelandsbanken;32;100.5
7-7000011761087-5;21.10.2024;1987000556;COD;Torsk;06;Helgelandsbanken;32;18.0
7-7000011761087-6;21.10.2024;1987000556;COD;Torsk;06;Helgelandsbanken;32;48.0
7-7000011761109-3;21.10.2024;2004026705;COD;Torsk;06;Helgelandsbanken;22;1.5
7-7000011761128-6;21.10.2024;1987005568;COD;Torsk;06;Helgelandsbanken;33;4.5
7-7000011761163-3;21.10.2024;1987011486;COD;Torsk;06;Helgelandsbanken;22;6.0
6-12677-5;21.10.2024;1997003984;COD;Torsk;07;Storegga-Frøyabanken;61;0.0
8-1606609-4;21.10.2024;2017096913;COD;Torsk;07;Storegga-Frøyabanken;11;75.0
6-273286-5;21.10.2024;2009045768;COD;Torsk;07;Storegga-Frøyabanken;20;3.54
6-273290-1;21.10.2024;2020115635;COD;Torsk;07;Storegga-Frøyabanken;61;31.86
6-273297-3;21.10.2024;1993000273;COD;Torsk;07;Storegga-Frøyabanken;20;228.0
6-273298-1;21.10.2024;2007039008;COD;Torsk;07;Storegga-Frøyabanken;33;40.5
6-273309-5;21.10.2024;1984003616;COD;Torsk;07;Storegga-Frøyabanken;20;16.52
6-273313-6;21.10.2024;2021120037;COD;Torsk;07;Storegga-Frøyabanken;20;60.18
6-273315-4;21.10.2024;1998000963;COD;Torsk;07;Storegga-Frøyabanken;42;24.0
2-1011455-1;21.10.2024;2008041368;COD;Torsk;08;Eigersundbanken;51;33.04
2-1011455-2;21.10.2024;2008041368;COD;Torsk;08;Eigersundbanken;51;24.78
2-1011455-3;21.10.2024;2008041368;COD;Torsk;08;Eigersundbanken;51;128.62
2-1011455-4;21.10.2024;2008041368;COD;Torsk;08;Eigersundbanken;51;99.12
2-1011455-5;21.10.2024;2008041368;COD;Torsk;08;Eigersundbanken;51;148.68
2-1011455-6;21.10.2024;2008041368;COD;Torsk;08;Eigersundbanken;51;77.88
2-1011455-7;21.10.2024;2008041368;COD;Torsk;08;Eigersundbanken;51;46.02
4-3025051-4;21.10.2024;2000013887;COD;Torsk;08;Eigersundbanken;22;71.4
4-7003893-3;23.10.2024;2009047388;COD;Torsk;08;Eigersundbanken;22;0.0
7-7000011761035-3;21.10.2024;2003019845;HAD;Hyse;03;Øst-Finnmark;61;174.0
7-7000011761040-5;21.10.2024;1991005915;HAD;Hyse;03;Øst-Finnmark;32;168.0
7-7000011761040-6;21.10.2024;1991005915;HAD;Hyse;03;Øst-Finnmark;32;1008.0
7-7000011761040-7;21.10.2024;1991005915;HAD;Hyse;03;Øst-Finnmark;32;504.0
7-7000011761067-1;21.10.2024;2015070133;HAD;Hyse;03;Øst-Finnmark;61;39.0
7-7000011761069-2;21.10.2024;2001014861;HAD;Hyse;03;Øst-Finnmark;30;981.7
7-7000011761069-3;21.10.2024;2001014861;HAD;Hyse;03;Øst-Finnmark;30;844.7
7-7000011761069-4;21.10.2024;2001014861;HAD;Hyse;03;Øst-Finnmark;30;456.6
7-7100010037927-7;25.10.2024;2017098773;HAD;Hyse;03;Øst-Finnmark;61;0.0
6-12680-11;21.10.2024;2013062792;HAD;Hyse;04;Vest-Finnmark;51;0.0
6-273598-1;21.10.2024;2013062792;HAD;Hyse;04;Vest-Finnmark;51;330.82
6-273598-2;21.10.2024;2013062792;HAD;Hyse;04;Vest-Finnmark;51;655.9
6-273703-1;21.10.2024;2013062792;HAD;Hyse;04;Vest-Finnmark;51;2580.76
6-273703-2;21.10.2024;2013062792;HAD;Hyse;04;Vest-Finnmark;51;1492.96
7-7000011761008-3;21.10.2024;2018106393;HAD;Hyse;04;Vest-Finnmark;32;7.0
7-7000011761044-1;21.10.2024;1997003177;HAD;Hyse;04;Vest-Finnmark;61;102.0
7-7000011761044-2;21.10.2024;1997003177;HAD;Hyse;04;Vest-Finnmark;61;151.0
7-7000011761076-5;21.10.2024;1998003719;HAD;Hyse;04;Vest-Finnmark;22;110.6
7-7000011761052-3;21.10.2024;1997009718;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;451.44
7-7000011761070-3;21.10.2024;2019111434;HAD;Hyse;05;Røstbanken til Malangsgrunnen;32;1598.8
7-7000011761071-6;21.10.2024;;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;7.98
7-7000011761075-2;21.10.2024;2019112173;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;6.38
7-7000011761077-2;21.10.2024;1996009857;HAD;Hyse;05;Røstbanken til Malangsgrunnen;61;408.0
7-7000011761104-3;21.10.2024;1995003300;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;21.66
7-7000011761116-7;21.10.2024;2003022885;HAD;Hyse;05;Røstbanken til Malangsgrunnen;32;3585.0
7-7000011761124-6;21.10.2024;2003020445;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;2.0
7-7000011761135-4;21.10.2024;2019111354;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;7.98
7-7000011761033-2;21.10.2024;;HAD;Hyse;06;Helgelandsbanken;22;30.78
7-7000011761187-1;21.10.2024;1995011471;HAD;Hyse;06;Helgelandsbanken;22;20.0
7-7000011761187-2;21.10.2024;1995011471;HAD;Hyse;06;Helgelandsbanken;22;51.3
7-7000011761223-3;21.10.2024;1980006143;HAD;Hyse;06;Helgelandsbanken;22;34.2
7-7000011761359-3;21.10.2024;1994001903;HAD;Hyse;06;Helgelandsbanken;22;3.99
7-7000011761430-11;21.10.2024;1995008373;HAD;Hyse;06;Helgelandsbanken;22;177.84
7-7000011761489-4;21.10.2024;1983001550;HAD;Hyse;06;Helgelandsbanken;22;65.8
7-700005635824-5;21.10.2024;1982005842;HAD;Hyse;06;Helgelandsbanken;22;18.24
7-700005635825-5;21.10.2024;1991004963;HAD;Hyse;06;Helgelandsbanken;22;3.42
6-12677-2;21.10.2024;1997003984;HAD;Hyse;07;Storegga-Frøyabanken;61;0.0
6-273290-2;21.10.2024;2020115635;HAD;Hyse;07;Storegga-Frøyabanken;61;196.08
6-273297-2;21.10.2024;1993000273;HAD;Hyse;07;Storegga-Frøyabanken;20;39.9
6-273309-4;21.10.2024;1984003616;HAD;Hyse;07;Storegga-Frøyabanken;20;30.78
6-273315-6;21.10.2024;1998000963;HAD;Hyse;07;Storegga-Frøyabanken;42;10.26
6-273320-3;21.10.2024;2002017741;HAD;Hyse;07;Storegga-Frøyabanken;61;702.24
6-273321-2;21.10.2024;1989003953;HAD;Hyse;07;Storegga-Frøyabanken;20;20.52
6-273324-4;21.10.2024;2023124534;HAD;Hyse;07;Storegga-Frøyabanken;20;875.52
6-273355-1;21.10.2024;2011054730;HAD;Hyse;07;Storegga-Frøyabanken;61;3978.8
2-4050697-6;21.10.2024;2023124495;HAD;Hyse;08;Eigersundbanken;51;152.76
2-4050705-4;21.10.2024;2017096693;HAD;Hyse;08;Eigersundbanken;51;14.82
2-4050772-2;21.10.2024;1992004299;HAD;Hyse;08;Eigersundbanken;55;4.56
4-1130875-4;23.10.2024;2009047388;HAD;Hyse;08;Eigersundbanken;22;7.98
4-1130884-7;23.10.2024;2022123338;HAD;Hyse;08;Eigersundbanken;51;340.86
4-1130884-8;23.10.2024;2022123338;HAD;Hyse;08;Eigersundbanken;51;1978.0
2-4050806-7;23.10.2024;2022123057;HAD;Hyse;08;Eigersundbanken;61;23.94
4-7003893-4;23.10.2024;2009047388;HAD;Hyse;08;Eigersundbanken;22;0.0
4-1130877-4;24.10.2024;2009047388;HAD;Hyse;08;Eigersundbanken;22;22.23
7-7000011761035-4;21.10.2024;2003019845;POK;Sei;03;Øst-Finnmark;61;1093.0
7-7000011761035-5;21.10.2024;2003019845;POK;Sei;03;Øst-Finnmark;61;8074.0
7-7000011761035-6;21.10.2024;2003019845;POK;Sei;03;Øst-Finnmark;61;680.0
7-7000011761103-4;21.10.2024;1999007551;POK;Sei;03;Øst-Finnmark;32;32.0
7-7000011761110-3;21.10.2024;1998005473;POK;Sei;03;Øst-Finnmark;61;12279.12
7-7000011761110-4;21.10.2024;1998005473;POK;Sei;03;Øst-Finnmark;61;2516.16
7-7000011761133-8;21.10.2024;2017074933;POK;Sei;03;Øst-Finnmark;35;3.38
7-7000011761162-7;21.10.2024;1999010693;POK;Sei;03;Øst-Finnmark;32;9.0
7-7000011761194-3;21.10.2024;;POK;Sei;03;Øst-Finnmark;33;7.0
6-12680-24;21.10.2024;2013062792;POK;Sei;04;Vest-Finnmark;51;0.0
8-1606555-6;21.10.2024;2018103893;POK;Sei;04;Vest-Finnmark;11;2928.0
8-1606556-6;21.10.2024;2013062812;POK;Sei;04;Vest-Finnmark;11;9623.0
8-1606559-5;21.10.2024;2014065794;POK;Sei;04;Vest-Finnmark;11;80.0
8-1606569-5;21.10.2024;2021117517;POK;Sei;04;Vest-Finnmark;11;108.0
8-1606572-5;21.10.2024;2001015541;POK;Sei;04;Vest-Finnmark;11;230.0
8-1606579-6;21.10.2024;2000013581;POK;Sei;04;Vest-Finnmark;11;821.0
8-1606583-5;21.10.2024;2001014402;POK;Sei;04;Vest-Finnmark;11;501.0
8-1606617-5;21.10.2024;2003027325;POK;Sei;04;Vest-Finnmark;11;100.0
7-7000011761021-2;21.10.2024;1997006460;POK;Sei;05;Røstbanken til Malangsgrunnen;33;375.0
7-7000011761050-3;21.10.2024;1985011392;POK;Sei;05;Røstbanken til Malangsgrunnen;42;2.7
7-7000011761052-1;21.10.2024;1997009718;POK;Sei;05;Røstbanken til Malangsgrunnen;22;2894.4
7-7000011761059-3;21.10.2024;;POK;Sei;05;Røstbanken til Malangsgrunnen;33;79.65
7-7000011761070-9;21.10.2024;2019111434;POK;Sei;05;Røstbanken til Malangsgrunnen;32;28.08
7-7000011761075-5;21.10.2024;2019112173;POK;Sei;05;Røstbanken til Malangsgrunnen;22;2.03
7-7000011761083-1;21.10.2024;2000013623;POK;Sei;05;Røstbanken til Malangsgrunnen;51;22454.55
7-7000011761083-2;21.10.2024;2000013623;POK;Sei;05;Røstbanken til Malangsgrunnen;51;3210.3
7-7000011761086-4;21.10.2024;1989005576;POK;Sei;05;Røstbanken til Malangsgrunnen;32;1.0
7-7000011761019-1;21.10.2024;1996008342;POK;Sei;06;Helgelandsbanken;33;333.45
7-7000011761033-1;21.10.2024;;POK;Sei;06;Helgelandsbanken;22;267.3
7-7000011761038-5;21.10.2024;2002016864;POK;Sei;06;Helgelandsbanken;22;31.05
7-7000011761048-3;21.10.2024;1997006661;POK;Sei;06;Helgelandsbanken;22;2.7
7-7000011761072-1;21.10.2024;2000013547;POK;Sei;06;Helgelandsbanken;22;101.25
7-7000011761085-6;21.10.2024;1994007732;POK;Sei;06;Helgelandsbanken;22;2.7
7-7000011761087-10;21.10.2024;1987000556;POK;Sei;06;Helgelandsbanken;32;2.7
7-7000011761100-1;21.10.2024;1997008794;POK;Sei;06;Helgelandsbanken;22;310.5
7-7000011761100-2;21.10.2024;1997008794;POK;Sei;06;Helgelandsbanken;22;29.7
6-12677-6;21.10.2024;1997003984;POK;Sei;07;Storegga-Frøyabanken;61;0.0
6-273290-5;21.10.2024;2020115635;POK;Sei;07;Storegga-Frøyabanken;61;14725.0
6-273297-1;21.10.2024;1993000273;POK;Sei;07;Storegga-Frøyabanken;20;2219.4
6-273298-2;21.10.2024;2007039008;POK;Sei;07;Storegga-Frøyabanken;33;1038.15
6-273309-1;21.10.2024;1984003616;POK;Sei;07;Storegga-Frøyabanken;20;561.6
6-273315-3;21.10.2024;1998000963;POK;Sei;07;Storegga-Frøyabanken;42;9.45
6-273320-7;21.10.2024;2002017741;POK;Sei;07;Storegga-Frøyabanken;61;1661.0
6-273321-5;21.10.2024;1989003953;POK;Sei;07;Storegga-Frøyabanken;20;4.05
6-273324-1;21.10.2024;2023124534;POK;Sei;07;Storegga-Frøyabanken;20;1767.15
2-1011455-10;21.10.2024;2008041368;POK;Sei;08;Eigersundbanken;51;360.0
2-1011455-11;21.10.2024;2008041368;POK;Sei;08;Eigersundbanken;51;456.0
2-1011455-12;21.10.2024;2008041368;POK;Sei;08;Eigersundbanken;51;252.0
2-1011455-9;21.10.2024;2008041368;POK;Sei;08;Eigersundbanken;51;177.6
4-3025051-2;21.10.2024;2000013887;POK;Sei;08;Eigersundbanken;22;95.45
2-4050697-12;21.10.2024;2023124495;POK;Sei;08;Eigersundbanken;51;6520.8
2-4050705-9;21.10.2024;2017096693;POK;Sei;08;Eigersundbanken;51;2870.4
4-3025061-2;22.10.2024;2016073033;POK;Sei;08;Eigersundbanken;22;7.56
4-7003893-1;23.10.2024;2009047388;POK;Sei;08;Eigersundbanken;22;0.0
7-7000011762906-1;28.10.2024;2003019845;COD;Torsk;03;Øst-Finnmark;61;55.0
7-7000011762966-5;28.10.2024;2017074933;COD;Torsk;03;Øst-Finnmark;35;82.5
7-7000011762966-6;28.10.2024;2017074933;COD;Torsk;03;Øst-Finnmark;35;436.5
7-7000011762966-7;28.10.2024;2017074933;COD;Torsk;03;Øst-Finnmark;35;172.5
7-7000011763051-10;28.10.2024;1989006475;COD;Torsk;03;Øst-Finnmark;32;34.2
7-7000011763051-11;28.10.2024;1989006475;COD;Torsk;03;Øst-Finnmark;32;126.7
7-7000011763051-9;28.10.2024;1989006475;COD;Torsk;03;Øst-Finnmark;32;181.5
7-7000011763065-1;28.10.2024;1992007762;COD;Torsk;03;Øst-Finnmark;42;76.7
7-7000011763651-1;28.10.2024;2017074933;COD;Torsk;03;Øst-Finnmark;35;0.0
8-1606702-7;28.10.2024;2015068433;COD;Torsk;04;Vest-Finnmark;11;93.0
8-1606786-7;28.10.2024;2013060592;COD;Torsk;04;Vest-Finnmark;11;407.0
8-1606797-7;28.10.2024;2019108953;COD;Torsk;04;Vest-Finnmark;11;50.0
8-1606810-6;28.10.2024;2003023005;COD;Torsk;04;Vest-Finnmark;11;32.0
8-1606813-7;28.10.2024;2009047909;COD;Torsk;04;Vest-Finnmark;11;15.0
8-1606827-8;28.10.2024;2000013803;COD;Torsk;04;Vest-Finnmark;11;17.0
8-1606828-7;28.10.2024;2018102355;COD;Torsk;04;Vest-Finnmark;11;24.0
8-1606835-7;28.10.2024;1979007195;COD;Torsk;04;Vest-Finnmark;11;23.0
7-7000011762912-4;28.10.2024;;COD;Torsk;04;Vest-Finnmark;33;116.82
7-7000011762931-8;28.10.2024;2020113053;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;45.0
7-7000011762931-9;28.10.2024;2020113053;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;85.5
7-7000011762935-7;28.10.2024;2012057650;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;31.5
7-7000011762935-8;28.10.2024;2012057650;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;60.0
7-7000011762970-5;28.10.2024;1991007016;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;63.0
7-7000011762972-3;28.10.2024;2003023825;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;8.26
7-7000011762980-6;28.10.2024;2003022885;COD;Torsk;05;Røstbanken til Malangsgrunnen;32;80.0
7-7000011762986-3;28.10.2024;2019111354;COD;Torsk;05;Røstbanken til Malangsgrunnen;22;7.5
7-7000011763097-2;28.10.2024;;COD;Torsk;05;Røstbanken til Malangsgrunnen;33;139.5
7-7000011762933-6;28.10.2024;1981006794;COD;Torsk;06;Helgelandsbanken;22;6.0
7-7000011762945-3;28.10.2024;1997006661;COD;Torsk;06;Helgelandsbanken;22;4.5
7-7000011762946-6;28.10.2024;1996008370;COD;Torsk;06;Helgelandsbanken;22;7.5
7-7000011762979-6;28.10.2024;1984010334;COD;Torsk;06;Helgelandsbanken;22;4.5
7-7000011763000-3;28.10.2024;1995002582;COD;Torsk;06;Helgelandsbanken;22;40.5
7-7000011763123-2;28.10.2024;1994005255;COD;Torsk;06;Helgelandsbanken;22;6.0
7-7000011763137-4;28.10.2024;1995008373;COD;Torsk;06;Helgelandsbanken;22;33.63
7-7000011763148-13;28.10.2024;2007037645;COD;Torsk;06;Helgelandsbanken;22;16.5
7-7000011763246-2;29.10.2024;;COD;Torsk;06;Helgelandsbanken;22;3.0
6-12689-6;28.10.2024;1975007664;COD;Torsk;07;Storegga-Frøyabanken;20;0.0
6-273451-2;28.10.2024;2002017741;COD;Torsk;07;Storegga-Frøyabanken;61;81.42
6-273452-20;28.10.2024;2019110016;COD;Torsk;07;Storegga-Frøyabanken;61;109.94
6-273453-3;28.10.2024;2009046508;COD;Torsk;07;Storegga-Frøyabanken;20;1.5
6-273456-8;28.10.2024;1989003953;COD;Torsk;07;Storegga-Frøyabanken;20;6.0
6-273475-3;28.10.2024;1986003924;COD;Torsk;07;Storegga-Frøyabanken;20;15.0
6-273477-3;28.10.2024;1998000963;COD;Torsk;07;Storegga-Frøyabanken;20;16.5
6-273479-6;28.10.2024;1975007664;COD;Torsk;07;Storegga-Frøyabanken;20;3.0
6-273481-3;28.10.2024;2021120037;COD;Torsk;07;Storegga-Frøyabanken;20;8.26
2-1009880-1;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;90.86
2-1009880-10;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;35.4
2-1009880-2;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;67.26
2-1009880-3;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;24.78
2-1009880-4;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;178.18
2-1009880-5;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;667.88
2-1009880-6;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;86.14
2-1009880-7;28.10.2024;2018108053;COD;Torsk;08;Eigersundbanken;51;177.0
2-415992-2;29.10.2024;1997001018;COD;Torsk;08;Eigersundbanken;55;0.0
7-7000011762906-2;28.10.2024;2003019845;HAD;Hyse;03;Øst-Finnmark;61;74.0
7-7000011763051-3;28.10.2024;1989006475;HAD;Hyse;03;Øst-Finnmark;32;30.3
7-7000011763051-4;28.10.2024;1989006475;HAD;Hyse;03;Øst-Finnmark;32;106.0
7-7000011763051-5;28.10.2024;1989006475;HAD;Hyse;03;Øst-Finnmark;32;166.6
7-7000011763065-2;28.10.2024;1992007762;HAD;Hyse;03;Øst-Finnmark;42;2.28
7-7000011763071-1;28.10.2024;1999005712;HAD;Hyse;03;Øst-Finnmark;61;5.0
7-7000011763076-4;28.10.2024;2023124579;HAD;Hyse;03;Øst-Finnmark;61;342.0
7-7000011763081-2;28.10.2024;1988001077;HAD;Hyse;03;Øst-Finnmark;42;3.5
7-7000011764120-4;01.11.2024;1998001497;HAD;Hyse;03;Øst-Finnmark;32;0.0
8-1606797-6;28.10.2024;2019108953;HAD;Hyse;04;Vest-Finnmark;11;2.0
7-7000011762912-1;28.10.2024;;HAD;Hyse;04;Vest-Finnmark;33;1.14
7-7000011762938-2;28.10.2024;2007037605;HAD;Hyse;04;Vest-Finnmark;22;35.0
7-7000011762941-1;28.10.2024;1997003177;HAD;Hyse;04;Vest-Finnmark;61;211.0
7-7000011762941-2;28.10.2024;1997003177;HAD;Hyse;04;Vest-Finnmark;61;238.0
7-7000011762941-3;28.10.2024;1997003177;HAD;Hyse;04;Vest-Finnmark;61;79.0
7-7000011762952-3;28.10.2024;1996009857;HAD;Hyse;04;Vest-Finnmark;61;45.0
7-7000011762962-2;28.10.2024;2001014203;HAD;Hyse;04;Vest-Finnmark;22;99.18
7-7000011762963-3;28.10.2024;2006036365;HAD;Hyse;04;Vest-Finnmark;61;120.0
7-7000011762931-7;28.10.2024;2020113053;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;25.2
7-7000011762980-7;28.10.2024;2003022885;HAD;Hyse;05;Røstbanken til Malangsgrunnen;32;3116.0
7-7000011762986-4;28.10.2024;2019111354;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;51.3
7-7000011762996-2;28.10.2024;2019112173;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;4.56
7-7000011763003-8;28.10.2024;2010052588;HAD;Hyse;05;Røstbanken til Malangsgrunnen;61;155.04
7-7000011763005-1;28.10.2024;2003020445;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;2.0
7-7000011763008-7;28.10.2024;1983006274;HAD;Hyse;05;Røstbanken til Malangsgrunnen;22;367.08
7-7000011763021-5;28.10.2024;2016074793;HAD;Hyse;05;Røstbanken til Malangsgrunnen;61;55.86
7-7000011763097-1;28.10.2024;;HAD;Hyse;05;Røstbanken til Malangsgrunnen;33;2.28
7-7000011763134-4;28.10.2024;;HAD;Hyse;06;Helgelandsbanken;22;23.94
7-7000011763137-12;28.10.2024;1995008373;HAD;Hyse;06;Helgelandsbanken;22;291.84
7-7000011763199-3;28.10.2024;1997005911;HAD;Hyse;06;Helgelandsbanken;22;27.93
7-700005635692-3;28.10.2024;2005030585;HAD;Hyse;06;Helgelandsbanken;22;13.68
7-700005635693-2;28.10.2024;2012057928;HAD;Hyse;06;Helgelandsbanken;22;364.8
7-700005635835-6;28.10.2024;1982005842;HAD;Hyse;06;Helgelandsbanken;22;10.26
7-700005635836-1;28.10.2024;1991009695;HAD;Hyse;06;Helgelandsbanken;22;42.18
7-7000011763237-2;29.10.2024;1995008373;HAD;Hyse;06;Helgelandsbanken;22;39.9
7-7000011763245-2;29.10.2024;2004026705;HAD;Hyse;06;Helgelandsbanken;22;11.97
6-12689-2;28.10.2024;1975007664;HAD;Hyse;07;Storegga-Frøyabanken;20;0.0
6-273451-3;28.10.2024;2002017741;HAD;Hyse;07;Storegga-Frøyabanken;61;72.96
6-273452-11;28.10.2024;2019110016;HAD;Hyse;07;Storegga-Frøyabanken;61;262.07
6-273452-12;28.10.2024;2019110016;HAD;Hyse;07;Storegga-Frøyabanken;61;711.26
6-273453-2;28.10.2024;2009046508;HAD;Hyse;07;Storegga-Frøyabanken;20;2.28
6-273456-3;28.10.2024;1989003953;HAD;Hyse;07;Storegga-Frøyabanken;20;7.98
6-273479-2;28.10.2024;1975007664;HAD;Hyse;07;Storegga-Frøyabanken;20;156.18
6-273496-1;28.10.2024;1995004821;HAD;Hyse;07;Storegga-Frøyabanken;61;98.04
6-273501-3;28.10.2024;2023124786;HAD;Hyse;07;Storegga-Frøyabanken;61;2.28
2-1009880-11;28.10.2024;2018108053;HAD;Hyse;08;Eigersundbanken;51;37.62
2-1009880-12;28.10.2024;2018108053;HAD;Hyse;08;Eigersundbanken;51;39.9
2-1009880-13;28.10.2024;2018108053;HAD;Hyse;08;Eigersundbanken;51;27.36
2-3236821-7;28.10.2024;2011054014;HAD;Hyse;08;Eigersundbanken;42;57.0
2-4050980-2;28.10.2024;2018101453;HAD;Hyse;08;Eigersundbanken;22;181.26
4-1130895-4;29.10.2024;2009047388;HAD;Hyse;08;Eigersundbanken;22;23.94
8-1606862-4;29.10.2024;2019112433;HAD;Hyse;08;Eigersundbanken;11;2700.0
8-1606864-4;29.10.2024;2019112433;HAD;Hyse;08;Eigersundbanken;11;2754.0
4-7003908-4;29.10.2024;2009047388;HAD;Hyse;08;Eigersundbanken;22;0.0
7-7000011762906-3;28.10.2024;2003019845;POK;Sei;03;Øst-Finnmark;61;531.0
7-7000011762906-5;28.10.2024;2003019845;POK;Sei;03;Øst-Finnmark;61;328.0
7-7000011763076-2;28.10.2024;2023124579;POK;Sei;03;Øst-Finnmark;61;5841.36
7-7000011763076-3;28.10.2024;2023124579;POK;Sei;03;Øst-Finnmark;61;3922.8
7-7000011763092-6;28.10.2024;2015068513;POK;Sei;03;Øst-Finnmark;32;6.0
7-7000011763099-5;28.10.2024;1998001475;POK;Sei;03;Øst-Finnmark;32;9.6
7-7000011763110-6;28.10.2024;2002019005;POK;Sei;03;Øst-Finnmark;61;97.2
7-7000011763110-7;28.10.2024;2002019005;POK;Sei;03;Øst-Finnmark;61;194.4
8-1606702-6;28.10.2024;2015068433;POK;Sei;04;Vest-Finnmark;11;1149.0
8-1606721-7;28.10.2024;2014064792;POK;Sei;04;Vest-Finnmark;11;95.0
8-1606786-6;28.10.2024;2013060592;POK;Sei;04;Vest-Finnmark;11;1791.0
8-1606797-8;28.10.2024;2019108953;POK;Sei;04;Vest-Finnmark;11;270.0
8-1606798-6;28.10.2024;1999009281;POK;Sei;04;Vest-Finnmark;11;164.0
8-1606810-7;28.10.2024;2003023005;POK;Sei;04;Vest-Finnmark;11;47.0
8-1606813-6;28.10.2024;2009047909;POK;Sei;04;Vest-Finnmark;11;43.0
8-1606827-7;28.10.2024;2000013803;POK;Sei;04;Vest-Finnmark;11;67.0
7-7000011762912-3;28.10.2024;;POK;Sei;04;Vest-Finnmark;33;60.0
